country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
IND,India,Dhabla Sondhya Solar Power Plant,WRI1026133,28.2,23.8267,75.8988,Solar,,,,,Ujaas Energy Limited,Ujaas Energy Limited,http://ujaas.com,Industry About,,,,,,,,,,,60.71,64.67,62.92,65.34,62.82,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Dhama,WKS0061667,9.3,23.3820,71.6610,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,17.39,19.03,19.12,19.24,19.09,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Dhama Azure,WKS0062042,5.0,23.3754,71.6593,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.62,10.11,10.11,10.17,10.10,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Dhama ESP,WKS0062038,5.0,23.3740,71.6510,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.62,10.11,10.11,10.17,10.10,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Dhamalpur,WKS0067230,6.0,22.3570,70.9060,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,12.31,11.98,12.01,12.04,11.99,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Dhanera Solar Power Plant,WRI1026134,25.0,24.5216,72.1999,Solar,,,,,Sand Land Real Estates Pvt Ltd,Est vt Arind,http://www.firstsolarind.com,Industry About,,,,,,,,,,,52.82,55.22,55.87,53.07,54.57,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Dhank - Aravali Solar Power Plant,WRI1026135,5.0,21.7766,70.0773,Solar,,,,,Aravali Infrapower Private Limited (AIPL),Aravali Infrapower Private Limited (AIPL),http://www.aipl.in,Industry About,,,,,,,,,,,10.24,9.99,10.29,10.32,10.29,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Dhank CSTPL,WKS0061808,10.0,21.7480,70.0990,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,20.30,21.60,20.68,20.64,20.58,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Dhank GGEPL,WKS0061767,25.0,21.7410,70.1020,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,56.43,58.83,57.34,57.25,57.34,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Dhursar,WRI1020240,125.0,26.7846,72.0083,Solar,,,,2014.0,Reliance Power,National Renewable Energy Laboratory,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=272,National Renewable Energy Laboratory,,,,,,,,,,,,,227.11,235.19,237.72,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
IND,India,Dichpally,WKS0067110,143.0,18.6350,78.2400,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,308.44,325.05,328.88,329.77,334.84,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Digsar A,WKS0073445,25.0,22.7250,71.4420,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,53.68,56.03,57.97,58.14,57.98,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Diu,WKS0071752,9.0,20.7070,70.9540,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.26,19.75,19.76,19.95,19.89,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Diwakar,WRI1020241,100.0,27.7355,71.6917,Solar,,,,2013.0,Lanco Infratech,National Renewable Energy Laboratory,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=258,National Renewable Energy Laboratory,,,,,,,,,,,,188.36,188.52,183.68,184.75,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
IND,India,Domagunda Mytrah,WKS0067099,15.0,18.2760,78.4690,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,29.35,33.65,33.32,33.13,33.94,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Dondlapalle,WKS0069357,25.0,16.8870,78.0840,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,52.61,51.81,54.57,53.73,55.76,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Dugar Solar Power Plant,WRI1026136,1.0,26.2776,72.6510,Solar,,,,,Sovox Renewables Private Limited,Sovox Renewables Private Limited,http://www.rrecl.com/PDF/Details%20of20Rajasthan.pdf,Industry About,,,,,,,,,,,1.60,1.80,1.78,1.68,1.61,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Durg,WKS0065667,10.0,21.5230,81.2750,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.75,18.90,19.21,19.15,20.17,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Durg II,WKS0066204,10.0,21.5230,81.2750,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.75,18.90,19.21,19.15,20.17,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Durg III,WKS0067155,10.0,21.5230,81.2750,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.75,18.90,19.21,19.15,20.17,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Durg IV,WKS0067156,30.0,21.5230,81.2750,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,64.41,63.36,65.09,64.05,67.45,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Durjani A,WKS0072289,20.0,27.3480,71.9950,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,38.78,38.60,38.67,38.48,38.45,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,ELDARI,IND0000111,22.5,19.7197,76.7330,Hydro,,,,1968,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1022211,2019,,,,,,,,,103.98,75.60,87.09,64.13,58.36,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,EMCO Sonurle Wind Farm,WRI1026662,9.0,16.8265,73.9269,Wind,,,,,EMCO Limited,CDM,https://cdm.unfccc.int/Projects/DB/PJR%20CDM1328594375.93/view,WRI,,,,,,,,,,,,,,,13.06,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,ESSAR GT IMP.,IND0000114,515.0,21.1110,72.6550,Gas,,,,1995,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,0.0,0.0,0.0,0.0,0.0,,Central Electricity Authority,,,,,1620.41,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Eenadu,WKS0062463,6.5,16.7800,78.3350,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,12.48,12.92,13.20,12.89,13.19,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Eluvanampatty,WKS0069519,30.0,10.1340,77.6890,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,61.78,60.33,61.73,67.95,59.63,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Enercon Babarzar Wind Farm,WRI1026670,11.2,22.1421,69.8442,Wind,,,,,Enercon India Ltd.,CDM,https://cdm.unfccc.int/Projects/DB/URSCert1371557111.17/view,WRI,,,,,,,,,,,,,,,16.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Enercon Chitradurga Wind Farm,WRI1026095,68.8,13.7276,76.5137,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/DNV-CUK1185356859.49/view,WRI,,,,,,,,,,,,,,,99.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Enercon Sonoshi Wind Farm,WRI1026667,20.0,19.6274,73.7839,Wind,,,,,Enercon India Ltd.,CDM,https://cdm.unfccc.int/Projects/DB/DNV-CUK1279516994.31/view,WRI,,,,,,,,,,,,,,,29.02,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Ettankulam,WKS0069557,20.0,8.8530,77.6050,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,41.12,38.53,38.71,44.63,38.56,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,FARAKKA STPS,IND0000117,2100.0,24.7720,87.8940,Coal,Oil,,,1995,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1023639,2019,,12467.0,11440.0,12732.0,12381.0,13847.15,,Central Electricity Authority,,,,,11062.71,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,F_BAD CCGT,IND0000115,431.586,28.3452,77.3615,Gas,,,,1999,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1043930,2019,,1527.0,1068.0,1004.908,811.0,578.0,,Central Electricity Authority,,,,,1357.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Fatepur Emco,WKS0062036,5.0,23.3960,71.6390,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.62,10.11,10.15,10.17,10.08,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Fatepur MySolar,WKS0061816,30.0,23.4190,71.6200,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,61.77,67.35,67.76,67.90,67.51,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Frost International Palankottai Wind Farm,WRI1026653,4.25,9.1269,77.6458,Wind,,,,,Frost International Limited,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1354554757.67/view,WRI,,,,,,,,,,,,,,,6.16,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,G.I.P.C.L. GT,IND0000118,310.0,22.3758,73.1017,Gas,,,,1994,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,699.4,932.13,751.743,693.296,680.981,,Central Electricity Authority,,,,,975.39,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GACL Kutch Wind Farm,WRI1026671,39.0,23.0272,69.9494,Wind,,,,,Gujurat Alkalies and Chemicals Limited,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1346053136.1/view,WRI,,,,,,,,,,,,,,,56.59,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GADARWARA,IND0000539,800.0,22.8618,78.8648,Coal,Oil,,,2018,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,0.0,,Central Electricity Authority,,,,,4214.36,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GADEPAN WORKS,WRI1019888,35.0,25.1521,76.1820,Gas,,,,,Chambal & chem,Chambal & chem,http://chambalfertilisers.com/,WRI,1044266,,,,,,,,,,,,,,110.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GAJ,IND0000119,10.5,32.2417,76.2787,Hydro,,,,1996,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1034212,2019,,,,,,,,,34.12,28.10,34.12,25.28,26.89,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,GAMA CCPP  Module - 1,IND0000516,225.0,29.1411,78.9632,Gas,,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,477.6571,546.823,401.811,,Central Electricity Authority,,,,,707.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GANDHAR GT,IND0000120,648.0,21.8242,73.1136,Gas,,,,1994,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1023640,2019,,1562.0,923.0,2290.811,3031.0,1527.258,,Central Electricity Authority,,,,,2038.89,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GANDHARBAL,IND0000121,15.0,34.2236,74.7781,Hydro,,,,1959,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1020014,2019,,,,,,,,,68.89,55.42,68.71,52.27,54.59,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,GANDHI NAGAR,IND0000122,630.0,25.2502,72.6765,Coal,Oil,,,1993,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,3034.575,2441.21,1938.249,3358.733,3326.369,,Central Electricity Authority,,,,,3318.81,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GANDHI SAGAR,IND0000123,115.0,24.6997,75.5529,Hydro,,,,1961,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1022144,2019,,270.78925,381.13475,349.245,349.62309999999997,248.63060000000002,,Central Electricity Authority,485.64,455.40,480.42,414.38,393.42,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,GANGUWAL,IND0000124,77.65,31.2680,76.4920,Hydro,,,,1957,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1011039,2019,,420.77555,419.82035,414.45730000000003,491.61954999999995,596.37315,,Central Electricity Authority,328.66,317.74,324.62,292.71,304.60,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,GAUTAMI CCCP,IND0000125,468.57,17.0386,82.1286,Gas,,,,2008,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,0.0,100.65,0.0,0.0,0.0,,Central Electricity Authority,,,,,1474.32,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GEPL,IND0000126,120.0,19.9324,79.1040,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1078635,2019,,0.0,0.0,0.0,0.0,0.0,,Central Electricity Authority,,,,,632.15,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GFL Gudhepanchgani,WRI1026793,23.1,17.1309,73.9765,Wind,,,,,GFL,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1202913883.06/view,WRI,1071151,,,,,,,,,,,,,,33.52,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GHANVI,IND0000127,22.5,31.5425,77.7786,Hydro,,,,2000,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1040324,2019,,,,,,,,,83.55,68.20,83.55,57.47,63.26,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,GHAT PRABHA,IND0000128,32.0,16.1424,74.6447,Hydro,,,,1992,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1020549,2019,,65.7098,31.7803,48.496300000000005,48.12815,80.26665,,Central Electricity Authority,137.44,119.17,145.85,98.56,102.87,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,GHATGHAR PSS,IND0000129,250.0,19.5334,73.6509,Hydro,,,,2008,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1041535,2019,,318.64875,300.3507,381.95065,152.06585,192.0151,,Central Electricity Authority,796.23,645.77,796.23,457.63,579.93,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,GHTP (LEH.MOH.),IND0000130,920.0,30.2666,75.1661,Coal,Oil,,,2003,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1011710,2019,,4117.339,2853.46,2493.69,2685.88,2245.1,,Central Electricity Authority,,,,,4846.52,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GHUGUS LMEL,WRI1019955,30.0,19.9306,79.1200,Coal,,,,,Lloyds Industries ltd,Lloyds Industries ltd,http://www.lloyds.in/,WRI,1081693,,,,,,,,,,,,,,158.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GIRI BATA,IND0000132,60.0,30.5307,77.4968,Hydro,,,,1978,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1018453,2019,,198.8209,188.1147,139.897,169.09029999999998,213.37775,,Central Electricity Authority,215.24,179.69,215.24,151.09,166.53,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,GIWPP Telagi,WRI1026658,23.1,14.6534,75.8613,Wind,,,,,Bangalore Electricity Supply Company Limited,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1323884772.8/view,WRI,1078847,,,,,,,,,,,,,,33.52,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GMR WARORA TPP,IND0000112,600.0,20.2723,78.9793,Coal,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1073778,2019,,3277.35,3635.24,3389.31,3438.21,3574.98,,Central Electricity Authority,,,,,3160.77,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GODAVARI GT,IND0000134,205.24,17.0587,82.3097,Gas,,,,1997,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1029638,2019,,525.099,535.411,933.37,553.615,1110.42,,Central Electricity Authority,,,,,645.77,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GOINDWAL SAHIB TPP,IND0000136,540.0,31.3841,75.1464,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1039491,2019,,,117.654,197.872,1391.922,2211.67,,Central Electricity Authority,,,,,2844.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GRACE INDUSTRIES,WRI1019956,25.0,20.0058,79.1845,Coal,,,,,Grace Industries ltd,Grace Industries ltd,http://www.graceindustries.com/,WRI,1109616,,,,,,,,,,,,,,131.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GREL CCPP (RAJAMUNDRY),IND0000137,768.0,16.9248,81.8111,Gas,,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1110996,2019,,,566.89,626.6846195736201,0.0,0.0,,Central Electricity Authority,,,,,2416.47,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GRT 6,WKS0067243,5.0,9.4420,78.0530,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.89,9.78,9.70,9.93,9.81,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,GULBARGA CEMENT,WRI1019916,55.0,17.1084,77.1325,Coal,,,,,Orient Cement ltd,Orient Cement ltd,http://www.orientcement.com/,WRI,1093908,,,,,,,,,,,,,,289.73,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,GUMTI,IND0000135,15.0,23.4263,91.8223,Hydro,,,,1979,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1032015,2019,,,,,,,,,65.40,52.78,64.08,37.80,50.85,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IND,India,Gadag Wind Farm,WRI1026072,25.6,15.3418,75.5868,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1239021527.94/view,WRI,,,,,,,,,,,,,,,37.15,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Gadagi,WKS0073222,10.0,17.9600,77.5600,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,20.10,20.64,20.96,20.66,19.99,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Gadarpur Punj 1,WKS0067141,10.0,29.0650,79.1970,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,17.37,20.89,19.75,18.98,18.42,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Gadarpur Punj 2,WKS0067148,10.0,29.0520,79.1870,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,17.86,20.95,19.75,18.97,17.70,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Gadarpur Punj 3,WKS0067153,10.0,29.0850,79.2830,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.02,20.75,19.75,18.98,18.47,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Gadarpur Sugar Mill,WKS0067138,12.5,29.0500,79.2200,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,23.46,29.00,27.26,26.03,24.35,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Gadhna,WKS0061732,5.0,27.4750,72.3880,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.70,9.78,9.55,9.72,9.70,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Gadna 1 Solar Power Plant,WRI1026137,3.0,27.4269,72.3896,Solar,,,,,SunBorne Energy Gujarat,SunBorne Energy Gujarat One Private Limited,http://sunborneenergy.com,Industry About,1102075,,,,,,,,,,5.79,5.98,5.71,5.82,5.79,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Gadna 2 Solar Power Plant,WRI1026138,5.0,27.4296,72.3969,Solar,,,,,SunBorne Energy Gujarat,SunBorne Energy Gujarat One Private Limited,http://sunborneenergy.com,Industry About,1102076,,,,,,,,,,9.71,9.78,9.57,9.73,9.70,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Gadwal Mytrah,WKS0067083,15.0,16.2660,77.7790,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,30.70,30.91,33.80,34.20,33.81,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
